Authority values
644528: 0.00259746
644913: 0.00275446
645042: 0.0781357
645231: 0.00407342
645289: 0.000586714
645323: 0.00546962
645854: 0.000465263
646269: 0.00157738
646788: 0.00247035
646886: 0.00128006
646962: 0.00399086
647445: 0.000715809
647802: 0.000145257
648007: 0.000108077
648383: 0.00396572
648800: 0.00112561
648912: 0.00731881
649575: 0.000450333
651104: 0.00162626
651269: 0.00479615
651499: 0.000742325
651787: 0.00396885
652217: 0.00561771
652617: 0.00323968
652716: 0.000640803
652988: 0.00104505
653236: 0.00171572
653374: 0.000862748
653470: 0.00250099
654157: 0.000498733
654567: 0.0002677
654711: 0.00411728
655843: 0.00239322
655865: 0.00102782
656587: 0.000264314
656589: 0.00587584
657863: 0.00465459
658021: 0.00218433
658022: 0.000885782
658154: 0.0149469
658203: 0.000565956
658281: 0.000306441
658365: 0.000306441
658440: 0.000279063
659753: 0.00112574
659939: 0.000595638
661174: 0.0013929
661735: 0.00123093
663402: 0.000511769
663661: 0.000366332
663901: 0.000528243
664823: 0.0113524
664858: 0.0012546
665160: 0.00198224
667118: 0.000362658
667189: 0.00133623
667206: 0.0174615
667970: 0.00703597
668070: 0.000287543
669231: 0.000170623
669502: 0.00629327
669687: 0.00461623
669931: 0.0108415
670104: 0.000504497
670465: 0.000952265
670470: 0.00131055
670634: 0.000145257
670916: 0.000159587
671598: 0.00133956
672019: 0.0101758
672762: 0.000237421
672785: 0.000937231
672800: 0.000200768
673018: 0.000468178
675165: 0.000145257
675426: 0.00456438
676915: 0.00385966
678512: 0.000985822
679041: 0.000746204
680598: 0.00593238
680772: 0.00149549
680840: 0.000287543
680858: 0.00195431
681327: 0.00135906
683599: 0.00408482
683715: 0.00275552
684142: 0.00270142
684312: 0.000211104
684729: 0.00134918
685681: 0.000545273
686069: 0.00365492
689524: 0.00902594
690381: 0.00231894
690488: 0.00211472
690664: 0.00127829
690842: 0.0081371
691388: 0.00162608
692922: 0.00109696
693384: 0.000589243
694168: 0.00609353
694379: 0.00128709
694443: 0.000292388
694502: 0.000797368
694543: 0.000721298
694648: 0.000251579
695757: 0.000413259
695999: 0.00387168
696497: 0.00135403
696946: 0.0021559
697150: 0.000834204
698205: 0.000431633
698446: 0.0018036
699170: 0.000237421
700218: 0.00466017
700586: 0.00103045
700601: 0.00155603
701268: 0.00967326
701756: 0.000269156
702788: 0.00533464
702847: 0.00329343
703242: 0.00186126
704189: 0.00169923
704206: 0.000211104
704658: 0.000832624
705506: 0.00134452
705925: 0.000408811
706076: 0.000652896
706638: 0.000707439
709458: 0.00356666
710742: 0.000373544
711878: 0.000259955
712379: 0.000415864
713412: 0.00357036
713742: 0.00121856
714163: 0.000415864
714375: 0.000336315
714694: 0.00405173
714710: 2.40049e-05
714937: 0.000665715
716625: 0.00390336
717180: 0.000718604
717504: 0.00178085
717622: 0.000860361
718684: 0.0015706
718891: 0.0283138
719601: 0.00433015
721669: 0.000693423
726106: 0.000575336
726833: 0.000351671
726869: 0.00384183
727122: 0.000382175
727153: 0.000219315
727700: 0.00031108
728579: 0.000362439
728664: 0.00061027
729999: 0.000413259
731639: 0.000957614
731743: 0.00202763
731832: 0.00300391
732142: 0.000465213
732550: 0.000867043
733027: 0.000637164
733143: 0.000828936
735121: 0.000177192
735427: 0.00118405
735665: 0.030651
736238: 0.0020215
737688: 0.000177192
738012: 0.00168457
740055: 0.000502528
740585: 0.000533377
741183: 0.000923135
743838: 0.000616762
744498: 0.00096344
745008: 0.00305018
745266: 0.00512306
746158: 2.40049e-05
748427: 0.00146661
750809: 0.00609825
750957: 0.00343628
752851: 0.00181313
752888: 0.0004661
753557: 0.00077786
753598: 0.000893659
754627: 0.000117373
755258: 0.000560675
756616: 4.10096e-05
757040: 0.00247395
757432: 0.00140323
758337: 0.000937231
758755: 0.00118818
758904: 0.00310026
759843: 0.000513855
760090: 0.00157738
761469: 0.000957614
762829: 0.000822037
763173: 0.000957614
763443: 0.0131276
764035: 0.00571108
764113: 0.000264314
765220: 0.00108839
765972: 0.00105359
767086: 0.000211104
767665: 0.000401536
768413: 0.000447969
768823: 0.000473952
768919: 0.00143757
769753: 0.000528243
770114: 0.00170278
772990: 0.000957614
773423: 0.000559819
773619: 0.000402292
774446: 0.00186202
776149: 0.00203761
778857: 0.000116429
783036: 0.000279063
783737: 0.000115135
783858: 0.00204426
784186: 0.000833082
784500: 0.000413259
785202: 0.00251283
787269: 0.000116429
789820: 0.000833082
791407: 0.000956231
792758: 0.000697898
793223: 0.001861
793588: 4.9035e-05
794321: 0.000738852
794848: 0.0122833
794957: 0.00322647
794965: 0.00474406
795334: 7.94199e-06
795680: 0.0117615
796076: 0.00167856
796227: 0.000590581
796463: 0.000758321
796831: 0.000121727
797781: 0.00157738
798783: 0.00244463
801015: 0.000789905
802104: 0.000626754
803146: 0.00100321
803501: 0.000121727
805870: 0.00347675
806245: 0.00164771
807056: 0.00213694
809891: 0.000368557
813204: 0.00186462
816207: 0.00699077
816634: 0.00270575
816807: 0.00139416
817212: 0.000957614
819455: 0.000415864
819723: 0.00104505
819738: 0.0012467
821136: 0.00179843
825043: 0.000321086
826546: 0.00182516
826668: 0.00115907
826727: 0.00163773
827235: 0.000522442
827279: 0.00388238
827571: 0.00640077
828016: 0.00278452
829718: 0.000147981
829828: 0.00481001
830650: 0.000175014
831788: 0.000564517
832809: 0.00428223
837067: 0.00454746
837995: 0.000413259
838140: 0.00112438
838150: 0.000216233
838755: 0.00107739
839393: 0.00160447
839580: 0.00374474
840405: 0.000251473
840408: 0.000287978
840676: 0.00106974
841851: 0.000116203
842201: 0.000526813
842224: 0.000486323
842533: 0.000349485
842695: 0.0044699
844877: 0.00234321
845832: 0.000312276
846558: 0.0046814
846560: 0.00209747
847103: 0.00267529
848163: 0.000613326
849720: 0.00438725
850347: 0.000533305
851244: 0.001088
851795: 0.000833082
852105: 0.00135408
852447: 0.000419454
854629: 0.00135605
854883: 0.0002677
856037: 0.000466792
856319: 0.00166323
856321: 0.000230155
857111: 0.00235478
857877: 0.000177192
858367: 0.000277719
859871: 0.00144188
861440: 0.00197331
861612: 0.000544192
861943: 0.000959932
862061: 0.000487175
862456: 0.000688167
863268: 0.000349485
865270: 0.00130636
865403: 0.000462449
865641: 0.00154832
865871: 0.00107733
866510: 0.000523363
867243: 0.00402807
867298: 0.00807355
867492: 0.00143479
867860: 0.0125017
868004: 0.00104505
868959: 0.0118835
870019: 0.0022571
871760: 0.00133869
871893: 0.000883861
873350: 0.000451345
874123: 0.000512432
875437: 0.000656915
876407: 0.000403301
876492: 0.000252942
876956: 0.00326699
877119: 0.00148787
877320: 0.000545852
878210: 0.00263517
878952: 0.00072161
879729: 0.00324795
879962: 0.000974714
880795: 0.00792262
880959: 0.000715941
883892: 0.0027291
884607: 0.00326064
884932: 0.000612452
885066: 0.00110193
885948: 0.000800638
886562: 0.000362658
886722: 0.00167351
886846: 0.000169697
886892: 0.000957614
886932: 0.00537725
887053: 0.00414551
887354: 6.78267e-05
887505: 0.000937231
888834: 0.000937231
889723: 0.00119415
890012: 0.00122805
890135: 0.000356588
891052: 0.00026124
891158: 0.00487593
892111: 1.39709e-05
893389: 0.0285232
893481: 0.0018587
895586: 0.00176647
895671: 0.00456806
896435: 0.00124476
898327: 1.04895e-169
898634: 0.00146457
899386: 0.00174101
899662: 0.00144766
899892: 0.00113052
901862: 0.000156839
904448: 0.000513855
904941: 0.00154121
906614: 0.0101941
906756: 0.00105075
906817: 0.00040655
907387: 0.00201043
907683: 0.000557568
907805: 0.0016285
907976: 0.00188033
908907: 0.000461272
910487: 0.00248696
911709: 0.000434496
912959: 0.0013484
913183: 0.000407442
913550: 0.000528243
914859: 0.000390692
915050: 0.000515112
915502: 0.00116813
915924: 0.000436878
916121: 0.0015083
916132: 0.00245301
916140: 5.15066e-05
916167: 0.00127176
916345: 0.00489139
916531: 0.0016853
916759: 0.00143322
917559: 0.0132786
918469: 0.00103455
918855: 0.000444641
920613: 0.00105022
921314: 0.00104505
922638: 0.0035266
922880: 0.000629804
925736: 0.00164986
925739: 0.000287978
925746: 0.000967741
925940: 0.00154625
926911: 0.000455489
926934: 0.000177192
926965: 0.00106996
927752: 0.00220413
928023: 0.000513855
928840: 0.000382145
929466: 0.000237421
930864: 0.000767826
933117: 0.00146921
933322: 0.00439661
933739: 0.0010628
933786: 0.000368557
934121: 0.000211104
934131: 0.000486822
936101: 0.000995634
936311: 0.00172915
937971: 0.00800736
939048: 0.000528243
939583: 0.00411157
939909: 0.00194722
941245: 0.00289491
943426: 0.00185354
943649: 0.000584689
944096: 0.000326281
944240: 0.000976911
944494: 0.00179959
945163: 0.00167218
945701: 0.000680358
946438: 0.000122271
946444: 0.000612452
946445: 0.000938665
946566: 0.000841286
946586: 0.00244242
947037: 0.000484523
947178: 0.00157951
948372: 0.000692279
949886: 0.00215162
949984: 0.00422221
949987: 0.003305
949988: 0.000304906
949990: 0.00355964
949998: 0.000863712
950059: 0.000381461
950308: 0.000343091
950366: 0.000462154
950638: 0.00333016
951697: 0.00145921
952677: 0.00278133
952908: 0.0017932
954075: 0.00061027
954316: 0.00154625
955672: 0.000952712
957617: 2.40049e-05
957696: 0.00211151
959943: 0.000449875
960579: 0.00234158
961505: 0.00248313
961687: 0.00146447
961917: 0.00214173
962277: 0.00117749
962403: 0.000656966
964382: 0.00157762
965072: 0.00197756
966307: 0.000237421
966696: 0.000122271
967555: 0.00190401
968168: 0.000626854
968307: 0.000348078
968740: 0.000937231
968975: 0.000916033
969136: 0.00115704
969413: 0.00127824
970755: 0.0053725
971501: 0.0035559
971682: 0.000645177
972718: 0.000479596
973689: 0.000655692
975282: 0.000125179
975753: 0.000827823
979326: 0.000772909
979683: 0.00449874
979754: 0.00306195
980845: 0.00205171
981142: 0.000473482
982204: 0.000332477
983485: 0.000582922
984882: 0.00521468
984884: 0.00364139
984885: 0.00443961
984889: 0.000650223
985976: 0.00448572
986471: 0.000402292
986640: 0.0194929
987264: 0.0012863
988835: 0.000237421
989157: 0.000413259
989290: 0.000479596
989530: 5.24401e-05
990329: 0.00645418
990630: 0.00244436
991345: 0.000438006
991349: 0.000931989
992293: 0.000937231
992308: 0.00120836
992421: 0.000193029
992829: 0.000122271
994051: 0.000701704
994639: 0.00258657
995521: 0.00277524
995574: 0.000471142
995636: 0.000413259
995679: 0.00556264
996295: 0.000217932
996419: 0.00146074
996674: 0.00303809
997189: 0.00808073
998199: 0.00740267
998890: 0.00026124
999382: 0.00113186
999980: 0.000937231
1001882: 0.00689907
1002731: 0.000769971
1003265: 0.00272478
1003560: 0.000612452
1003781: 0.000444024
1003926: 0.0015026
1003986: 0.000415864
1005263: 0.00104505
1006015: 0.0015083
1006411: 0.00284237
1007558: 0.000957614
1007914: 0.00173682
1009041: 0.000462154
1009789: 0.000752719
1010992: 0.000502528
1011776: 0.000582922
1011912: 0.000211104
1012440: 0.00257988
1013520: 0.0064923
1014514: 0.000368557
1018282: 0.00187222
1018608: 0.000262637
1018994: 0.00100799
1019389: 0.00134946
1020671: 0.00120046
1021205: 0.000407496
1021572: 0.00192913
1024164: 0.000755933
1024673: 0.000937231
1024693: 0.000937231
1025144: 0.005317
1025913: 0.00075462
1025942: 0.000902909
1029246: 0.000122271
1031810: 0.000312233
1032410: 0.000304906
1032610: 0.00140374
1033829: 0.000306441
1034453: 0.00933955
1035091: 0.00092337
1035960: 0.00463528
1036259: 0.00178715
1036386: 0.000957614
1036601: 0.000957614
1039853: 0.000479596
1041934: 0.00026235
1041955: 0.000798499
1042259: 0.00756069
1042720: 0.0049632
1043560: 0.000403301
1043565: 0.00037163
1044721: 0.000612452
1045215: 0.00118652
1045465: 0.00123704
1046538: 0.000184773
1048707: 0.00663266
1048927: 0.0195612
1049279: 0.000957614
1051313: 0.00226778
1051662: 0.00209376
1052290: 0.000686418
1052392: 0.000561738
1052621: 0.00142387
1052910: 0.00146776
1054639: 0.00128966
1055454: 0.000330852
1056871: 0.00124195
1057262: 0.000957614
1058284: 0.00556516
1058889: 0.00106817
1058965: 0.0014158
1059144: 0.00147053
1059460: 0.00283217
1060576: 0.00486662
1060599: 0.000243054
1061915: 0.00154625
1062548: 0.000517112
1063070: 0.000655692
1065214: 0.000280933
1065474: 0.000415864
1066440: 0.000444024
1066542: 0.000348078
1067885: 0.00268936
1068639: 0.00230488
1071123: 0.00134586
1071227: 0.0017806
1071662: 0.00358321
1071769: 0.00429205
1072149: 0.000750486
1072241: 0.000495263
1074129: 0.000828705
1074435: 0.00455482
1075261: 0.00249557
1075292: 0.000737876
1075336: 0.000575717
1075971: 0.00258893
1076696: 0.00106407
1077225: 0.0118986
1077305: 0.000251579
1077571: 0.000595502
1079469: 0.000624149
1079492: 0.000122271
1079534: 0.00123137
1080472: 0.00116788
1084118: 0.000479596
1084219: 0.000108077
1085272: 0.00255537
1090096: 0.00136257
1090533: 0.00157738
1091042: 0.00061184
1091334: 0.00155113
1092358: 0.00467427
1092923: 0.0616538
1095706: 0.00312327
1096278: 0.00015794
1096619: 0.0023527
1097946: 0.000287295
1098967: 0.000170297
1099965: 0.000701987
1100670: 0.00255292
1101923: 2.93194e-05
1104040: 0.00105465
1104754: 0.000462154
1105823: 0.000413259
1106191: 0.00110698
1106342: 0.00976057
1107998: 0.00363567
1108000: 0.000122271
1109665: 0.000244013
1110492: 0.000593243
1113258: 0.00210134
1114249: 0.000161737
1115478: 0.000944663
1115700: 0.000436778
1115701: 0.000701704
1115829: 0.00157738
1116933: 0.00161592
1117903: 0.000287543
1118198: 0.00294577
1121290: 0.000484523
1122562: 0.000637883
1123960: 0.00108227
1124261: 0.00104109
1124761: 0.000145257
1125711: 0.00157738
1127085: 0.00402653
1129329: 0.000159587
1129614: 0.000653916
1129827: 0.00460875
1132434: 0.000957614
1133381: 0.000957614
1133895: 0.0103713
1134855: 0.00194646
1135733: 0.000607771
1136363: 0.012274
1136715: 0.00157088
1137489: 0.00215566
1139893: 0.0514099
1140993: 0.000252942
1141367: 0.00200169
1141972: 0.00264513
1142019: 6.89396e-05
1143575: 0.000431633
1145870: 0.0027342
1146204: 0.0021027
1147196: 0.000159587
1147826: 0.0067946
1149440: 0.000269563
1149882: 0.0222653
1150012: 0.0012129
1150486: 0.000480689
1150961: 0.00255669
1152833: 0.00291913
1153819: 0.000413259
1155014: 0.000479596
1156149: 1.04895e-169
1158134: 0.00045248
1158591: 0.00474708
1159411: 0.000957614
1159664: 0.00228152
1160421: 0.000577345
1160920: 0.000161737
1161337: 0.00154625
1161948: 0.00102782
1164252: 0.00290182
1164532: 0.00100591
1164933: 0.00794178
1165316: 0.00341039
1165436: 0.00168189
1165470: 0.002782
1165726: 0.000268177
1167687: 0.000175014
1167964: 0.000553884
1168741: 0.00132748
1170226: 0.000957614
1171192: 0.000575549
1171708: 0.000484523
1172950: 0.000523249
1173018: 0.00182754
1176191: 0.00692504
1176584: 0.00547072
1176591: 0.0128764
1176603: 0.0070509
1176609: 0.00802244
1177187: 0.000639619
1177284: 0.000389838
1177467: 0.00139007
1177754: 0.00136153
1178063: 0.00432541
1178458: 0.00978781
1178671: 0.00157623
1179101: 0.000431633
1179567: 0.00066324
1180080: 0.00267792
1180567: 0.000503946
1181612: 0.000971733
1182361: 0.000645343
1182469: 0.00279232
1182582: 0.000538141
1183019: 0.000326145
1184906: 0.00186006
1185307: 0.00154625
1186027: 0.00058318
1186839: 0.00068402
1186897: 0.000432929
1187101: 0.000245067
1188012: 0.000626387
1188592: 0.00051569
1190316: 0.000177086
1190346: 0.00118652
1190375: 0.0033511
1192348: 0.000541812
1195074: 0.00198599
1195240: 0.000690616
1196634: 0.00807504
1196694: 0.00202286
1196708: 0.00309466
1196887: 0.00192555
1197274: 0.00186958
1197294: 0.00131147
1198480: 0.000237421
1198861: 0.00118987
1199209: 0.000881771
1201385: 0.00200176
1204107: 0.000614726
1204208: 0.00361469
1205291: 0.000605097
1205341: 0.00375442
1205390: 0.00219524
1205872: 0.00131727
1205933: 0.000937231
1207924: 0.000321086
1208365: 0.00544637
1210960: 0.00199308
1210970: 0.000790685
1211002: 0.00121673
1211022: 0.00186029
1211124: 0.000734467
1212669: 0.0146451
1213430: 0.0010717
1213436: 0.0143015
1213838: 0.00197438
1213941: 0.00409312
1213966: 0.00103641
1216533: 0.000630473
1217793: 0.00116566
1219191: 0.000122271
1220673: 0.000368557
1220817: 0.00157738
1221014: 0.000957614
1222778: 0.00215988
1222780: 0.000169697
1223424: 0.000121727
1223807: 0.00948343
1224181: 0.00143868
1227498: 0.00366192
1228095: 0.00533373
1228480: 0.000513855
1229695: 0.00073256
1230224: 0.00401771
1231734: 0.00157738
1234056: 0.000502528
1234219: 0.00270729
1234517: 0.000985115
1235064: 0.000264314
1236201: 0.00142878
1236207: 0.000502528
1238697: 0.000434487
1239298: 0.000339994
1240019: 0.000242569
1240595: 0.00381854
1240738: 0.000522154
1241065: 0.00104505
1241278: 0.00210702
1241326: 0.00675202
1242739: 0.000462154
1242747: 0.000937231
1243208: 0.000462154
1243526: 0.000234371
1244058: 0.00163262
1246115: 2.40049e-05
1246268: 0.00496166
1247140: 0.00800039
1247153: 0.0035811
1247257: 0.000251579
1248148: 0.000738885
1248518: 0.000304906
1248656: 0.000251579
1249322: 0.00172861
1249560: 0.000251579
1249840: 0.00154625
1250078: 0.00193703
1251846: 0.00221701
1251878: 0.000450269
1253646: 0.000251579
1254950: 0.000582616
1255620: 0.00244471
1255719: 0.0012879
1255834: 0.00538197
1256774: 0.00330395
1259801: 0.00066523
1260926: 0.00144161
1261347: 0.00162643
1261733: 0.00132748
1264178: 0.00015794
1265771: 0.00103838
1266566: 0.00167415
1266684: 0.00173711
1266714: 0.000251579
1267250: 0.000251579
1268106: 0.000177192
1268360: 0.000251579
1268406: 0.0010717
1268485: 0.000251579
1268625: 0.00524318
1270655: 0.00246212
1270808: 0.000251579
1273057: 0.000251579
1275656: 0.0142766
1275828: 0.000177192
1276311: 0.000251579
1276491: 0.00157738
1277260: 0.000849252
1277557: 0.00050423
1277652: 0.000902449
1278286: 0.00120136
1278430: 0.000204198
1280419: 0.000741342
1280878: 0.000237421
1283118: 0.00196166
1284316: 4.09683e-06
1284467: 0.000570213
1284489: 0.000354323
1284671: 0.000755064
1285228: 0.000823752
1286380: 0.00259843
1286658: 0.00025044
1286661: 0.000348078
1288519: 0.000646166
1288723: 0.000492987
1288884: 0.000211104
1289446: 0.00180778
1289950: 0.0018903
1290150: 0.000754892
1296162: 0.000368557
1297558: 0.000159587
1298192: 0.000814626
1298400: 0.00189253
1301351: 0.000608636
1302479: 0.00156382
1304065: 0.000682152
1306052: 0.000599825
1307046: 0.000121781
1308452: 0.000175014
1309331: 0.0016185
1309539: 0.0168556
1311205: 0.000159587
1312471: 0.000540792
1313041: 0.000481998
1313305: 0.000368557
1313323: 0.00587062
1315702: 0.000130494
1315924: 0.00548912
1315925: 0.00173137
1318118: 0.00116871
1324446: 0.00146611
1324570: 0.00125379
1326932: 0.000846663
1327406: 0.0122162
1329168: 0.00630019
1330029: 0.000400165
1330222: 0.00150961
1330890: 0.00157738
